id,article_id,model,name,type,entity_id,paragraph,sentence
45111574,423451,english.all.3class.distsim.crf.ser,Bill,PERSON,4415,5,1
45111578,423451,english.all.3class.distsim.crf.ser,Salem,LOCATION,77142,6,1
45111579,423451,english.all.3class.distsim.crf.ser,"Washington D.C.",LOCATION,483,6,1
45111580,423451,english.all.3class.distsim.crf.ser,Trump,PERSON,167,6,1
45111582,423451,english.all.3class.distsim.crf.ser,Oregon,LOCATION,2203,7,1
45111590,423451,english.all.3class.distsim.crf.ser,Nevada,LOCATION,2847,8,1
45111591,423451,english.all.3class.distsim.crf.ser,Florida,LOCATION,897,8,1
45111592,423451,english.all.3class.distsim.crf.ser,"Adam J. Smith",PERSON,884556,8,1
45111593,423451,english.all.3class.distsim.crf.ser,"Craft Cannabis Alliance",ORGANIZATION,884557,8,1
45111594,423451,english.all.3class.distsim.crf.ser,Oregon,LOCATION,2203,8,1
45111595,423451,english.all.3class.distsim.crf.ser,"Los Angeles Times",ORGANIZATION,6470,8,1
45111596,423451,english.all.3class.distsim.crf.ser,Oregon,LOCATION,2203,8,2
45119448,423458,english.all.3class.distsim.crf.ser,Michigan,LOCATION,2988,1,1
45119451,423458,english.all.3class.distsim.crf.ser,"Angel Chudler",PERSON,884693,2,1
45119452,423458,english.all.3class.distsim.crf.ser,"Beaumont Hospital",LOCATION,753086,2,1
45119454,423458,english.all.3class.distsim.crf.ser,"Michael Truitt",PERSON,884694,3,1
45119459,423458,english.all.3class.distsim.crf.ser,Michael,PERSON,884694,4,2
45119460,423458,english.all.3class.distsim.crf.ser,"Yasmeen Bachir",PERSON,884695,4,2
45119461,423458,english.all.3class.distsim.crf.ser,Truitt,PERSON,884694,4,2
45119462,423458,english.all.3class.distsim.crf.ser,Truitt,PERSON,884694,4,2
45119465,423458,english.all.3class.distsim.crf.ser,Truitt,PERSON,884694,5,1
45119466,423458,english.all.3class.distsim.crf.ser,Livonia,LOCATION,86792,5,1
45119470,423458,english.all.3class.distsim.crf.ser,"Barbara Smith",PERSON,884696,6,1
45119471,423458,english.all.3class.distsim.crf.ser,Beaumont,LOCATION,753086,6,1
45119472,423458,english.all.3class.distsim.crf.ser,Michael,PERSON,884694,6,2
45119474,423458,english.all.3class.distsim.crf.ser,Pruitt,PERSON,98741,7,1
45119977,423459,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,1,1
45119978,423459,english.all.3class.distsim.crf.ser,"Megan Rapinoe",PERSON,36858,1,1
45119982,423459,english.all.3class.distsim.crf.ser,Rapinoe,PERSON,36858,2,1
45119983,423459,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,2,1
45119984,423459,english.all.3class.distsim.crf.ser,Spain,LOCATION,893,2,2
45119990,423459,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,3,1
45119991,423459,english.all.3class.distsim.crf.ser,"Jennifer Hermoso",PERSON,880268,3,1
45119992,423459,english.all.3class.distsim.crf.ser,"Alyssa Naeher",PERSON,816910,3,1
45119993,423459,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,3,2
45119994,423459,english.all.3class.distsim.crf.ser,Hermoso,PERSON,880268,3,2
45120002,423459,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,4,1
45120003,423459,english.all.3class.distsim.crf.ser,Thailand,LOCATION,5170,4,1
45120004,423459,english.all.3class.distsim.crf.ser,Chile,LOCATION,16463,4,1
45120005,423459,english.all.3class.distsim.crf.ser,Sweden,LOCATION,588,4,1
45120006,423459,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,4,2
45120007,423459,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,4,3
45120008,423459,english.all.3class.distsim.crf.ser,Rapinoe,PERSON,36858,4,3
45120010,423459,english.all.3class.distsim.crf.ser,"Sandra Panos",PERSON,880807,5,1
45120015,423459,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,6,1
45120016,423459,english.all.3class.distsim.crf.ser,France,LOCATION,73,6,1
45120017,423459,english.all.3class.distsim.crf.ser,France,LOCATION,73,6,2
45120018,423459,english.all.3class.distsim.crf.ser,Brazil,LOCATION,194,6,2
45113113,423452,english.all.3class.distsim.crf.ser,"Chevrolet Corvette",ORGANIZATION,556931,1,1
45113115,423452,english.all.3class.distsim.crf.ser,Connecticut,LOCATION,2596,2,1
45113118,423452,english.all.3class.distsim.crf.ser,"Steven Siller Tunnel",PERSON,884597,4,1
45113119,423452,english.all.3class.distsim.crf.ser,"Towers Foundation",ORGANIZATION,161697,4,1
45113122,423452,english.all.3class.distsim.crf.ser,NASCAR,ORGANIZATION,38158,5,1
45113123,423452,english.all.3class.distsim.crf.ser,"Rick Hendrick",PERSON,394055,5,1
45113125,423452,english.all.3class.distsim.crf.ser,Siller,PERSON,884597,6,1
45114422,423453,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,1,1
45114423,423453,english.all.3class.distsim.crf.ser,Russia,LOCATION,963,1,1
45114426,423453,english.all.3class.distsim.crf.ser,"Nick Clegg",PERSON,1070,2,1
45114427,423453,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,2,1
45114434,423453,english.all.3class.distsim.crf.ser,FBI,ORGANIZATION,156,3,1
45114435,423453,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,3,1
45114436,423453,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,3,1
45114437,423453,english.all.3class.distsim.crf.ser,Clegg,PERSON,1070,3,1
45114438,423453,english.all.3class.distsim.crf.ser,"BBC News",ORGANIZATION,531,3,1
45114439,423453,english.all.3class.distsim.crf.ser,Westminster,PERSON,47010,3,2
45114442,423453,english.all.3class.distsim.crf.ser,Clegg,PERSON,1070,4,1
45114443,423453,english.all.3class.distsim.crf.ser,"Silicon Valley",LOCATION,4820,4,1
45114448,423453,english.all.3class.distsim.crf.ser,"Carole Cadwalladr",PERSON,88380,5,1
45114449,423453,english.all.3class.distsim.crf.ser,"Cambridge Analytica",ORGANIZATION,19889,5,1
45114450,423453,english.all.3class.distsim.crf.ser,Clegg,PERSON,1070,5,1
45114451,423453,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,5,1
45114457,423453,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,6,1
45114458,423453,english.all.3class.distsim.crf.ser,BBC,ORGANIZATION,531,6,2
45114459,423453,english.all.3class.distsim.crf.ser,Cadwalladr,PERSON,88380,6,6
45114460,423453,english.all.3class.distsim.crf.ser,"Robert Mueller-style",PERSON,884618,6,6
45114461,423453,english.all.3class.distsim.crf.ser,Brexit,LOCATION,297,6,6
45114470,423453,english.all.3class.distsim.crf.ser,"Arron Banks",PERSON,26763,7,1
45114471,423453,english.all.3class.distsim.crf.ser,"Nigel Farage",PERSON,26755,7,1
45114472,423453,english.all.3class.distsim.crf.ser,Brexit,LOCATION,297,7,1
45114473,423453,english.all.3class.distsim.crf.ser,"United Kingdom",LOCATION,37,7,1
45114474,423453,english.all.3class.distsim.crf.ser,"Menlo Park",LOCATION,26208,7,2
45114475,423453,english.all.3class.distsim.crf.ser,Calif.,LOCATION,988,7,2
45114476,423453,english.all.3class.distsim.crf.ser,Russia,LOCATION,963,7,2
45114477,423453,english.all.3class.distsim.crf.ser,Brexit,LOCATION,297,7,2
45114481,423453,english.all.3class.distsim.crf.ser,"David Lammy",PERSON,41977,8,1
45114482,423453,english.all.3class.distsim.crf.ser,"Labour Party",ORGANIZATION,16429,8,1
45114483,423453,english.all.3class.distsim.crf.ser,Clegg,PERSON,1070,8,1
45114487,423453,english.all.3class.distsim.crf.ser,Lammy,PERSON,41977,9,1
45114488,423453,english.all.3class.distsim.crf.ser,Sputnik,LOCATION,10904,9,2
45114489,423453,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,9,2
45114493,423453,english.all.3class.distsim.crf.ser,Collins,PERSON,8184,10,1
45114494,423453,english.all.3class.distsim.crf.ser,U.K.,LOCATION,37,10,1
45114495,423453,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,10,1
45114498,423453,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,11,1
45114499,423453,english.all.3class.distsim.crf.ser,"Fox News",ORGANIZATION,1860,11,1
45118171,423456,english.all.3class.distsim.crf.ser,Trump,PERSON,167,1,1
45118173,423456,english.all.3class.distsim.crf.ser,GOP,ORGANIZATION,3431,3,1
45118176,423456,english.all.3class.distsim.crf.ser,RNC,ORGANIZATION,14334,4,1
45118177,423456,english.all.3class.distsim.crf.ser,"Democratic National Committee",ORGANIZATION,2579,4,1
45118179,423456,english.all.3class.distsim.crf.ser,"House of Representatives",ORGANIZATION,1863,5,1
45118181,423456,english.all.3class.distsim.crf.ser,GOP,ORGANIZATION,3431,6,1
45118186,423456,english.all.3class.distsim.crf.ser,"Trump Make America Great Again Committee",ORGANIZATION,265294,7,1
45118187,423456,english.all.3class.distsim.crf.ser,TMAGAC,ORGANIZATION,884672,7,1
45118188,423456,english.all.3class.distsim.crf.ser,"Donald J. Trump",PERSON,4259,7,2
45118189,423456,english.all.3class.distsim.crf.ser,"Republican National Committee",ORGANIZATION,14334,7,2
45118191,423456,english.all.3class.distsim.crf.ser,Orlando,LOCATION,9089,8,2
45118194,423456,english.all.3class.distsim.crf.ser,Trump,PERSON,4259,9,1
45118195,423456,english.all.3class.distsim.crf.ser,"Fox News",ORGANIZATION,1860,9,1
45161098,423619,english.all.3class.distsim.crf.ser,Obama,PERSON,319,1,1
45161099,423619,english.all.3class.distsim.crf.ser,"Elizabeth Warren",PERSON,2588,1,2
45161100,423619,english.all.3class.distsim.crf.ser,D-Mass.,LOCATION,14305,1,2
45161101,423619,english.all.3class.distsim.crf.ser,"Bernie Sanders",PERSON,3994,1,2
45161102,423619,english.all.3class.distsim.crf.ser,I-Vt.,LOCATION,3995,1,2
45161104,423619,english.all.3class.distsim.crf.ser,"United States",LOCATION,150,4,1
45161106,423619,english.all.3class.distsim.crf.ser,"National Student Clearinghouse Research Center",ORGANIZATION,885218,6,4
45161108,423619,english.all.3class.distsim.crf.ser,"Pell Grants",ORGANIZATION,200345,7,3
45161111,423619,english.all.3class.distsim.crf.ser,"ReUp Education",ORGANIZATION,885219,8,1
45161113,423619,english.all.3class.distsim.crf.ser,"Western Governors University",ORGANIZATION,885220,14,2
45161116,423619,english.all.3class.distsim.crf.ser,"Kenzie Academy",ORGANIZATION,885221,16,1
45161117,423619,english.all.3class.distsim.crf.ser,"Lambda School",ORGANIZATION,77275,16,1
45034774,423289,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,1,1
45034775,423289,english.all.3class.distsim.crf.ser,"Dikembe Mutombo",PERSON,224594,1,1
45034779,423289,english.all.3class.distsim.crf.ser,Mutombo,PERSON,224594,2,1
45034780,423289,english.all.3class.distsim.crf.ser,NBA,ORGANIZATION,6532,2,1
45034781,423289,english.all.3class.distsim.crf.ser,Congo,LOCATION,3037,2,1
45034785,423289,english.all.3class.distsim.crf.ser,"U.S. Centers for Disease Control and Prevention",ORGANIZATION,19386,3,1
45034786,423289,english.all.3class.distsim.crf.ser,YouTube,ORGANIZATION,5036,3,1
45034787,423289,english.all.3class.distsim.crf.ser,"Democratic Republic of Congo",LOCATION,20597,3,2
45034789,423289,english.all.3class.distsim.crf.ser,Congo,LOCATION,20597,4,1
45034794,423289,english.all.3class.distsim.crf.ser,Congo,LOCATION,20597,5,1
45034795,423289,english.all.3class.distsim.crf.ser,"World Health Organization",ORGANIZATION,21937,5,2
45034796,423289,english.all.3class.distsim.crf.ser,"U.S. State Department",ORGANIZATION,3922,5,3
45034797,423289,english.all.3class.distsim.crf.ser,CDC,ORGANIZATION,5877,5,3
45034801,423289,english.all.3class.distsim.crf.ser,Mutombo,PERSON,224594,6,1
45034802,423289,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,6,1
45034803,423289,english.all.3class.distsim.crf.ser,"Associated Press",ORGANIZATION,320,6,1
45034808,423289,english.all.3class.distsim.crf.ser,Congo,LOCATION,20597,8,2
45034810,423289,english.all.3class.distsim.crf.ser,Congo,LOCATION,20597,8,3
45034824,423289,english.all.3class.distsim.crf.ser,PSA,ORGANIZATION,23532,9,1
45034826,423289,english.all.3class.distsim.crf.ser,Mutombo,PERSON,224594,9,1
45034828,423289,english.all.3class.distsim.crf.ser,"CDC Foundation",ORGANIZATION,883216,9,1
45034830,423289,english.all.3class.distsim.crf.ser,Atlanta,LOCATION,5630,9,1
45034832,423289,english.all.3class.distsim.crf.ser,"Robert Redfield",PERSON,117486,9,1
45034834,423289,english.all.3class.distsim.crf.ser,CDC,ORGANIZATION,883216,9,1
45034838,423289,english.all.3class.distsim.crf.ser,Redfield,PERSON,117486,10,1
45034844,423289,english.all.3class.distsim.crf.ser,Mutombo,PERSON,224594,11,1
45034845,423289,english.all.3class.distsim.crf.ser,Kinshasa,LOCATION,14219,11,2
45034847,423289,english.all.3class.distsim.crf.ser,Kiswahili,LOCATION,883217,12,1
45039994,423292,english.all.3class.distsim.crf.ser,Florida,LOCATION,897,1,1
45039995,423292,english.all.3class.distsim.crf.ser,"Tampa Bay",LOCATION,4990,1,1
45039999,423292,english.all.3class.distsim.crf.ser,"Robert Holzinger",PERSON,883255,2,1
45040000,423292,english.all.3class.distsim.crf.ser,Tampa,LOCATION,4990,2,1
45040001,423292,english.all.3class.distsim.crf.ser,Holzinger,PERSON,883255,2,3
45040003,423292,english.all.3class.distsim.crf.ser,Holzinger,PERSON,883255,3,1
45040006,423292,english.all.3class.distsim.crf.ser,Holzinger,PERSON,883255,4,1
45040007,423292,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,4,1
45040009,423292,english.all.3class.distsim.crf.ser,Tampa,LOCATION,4990,5,1
45040011,423292,english.all.3class.distsim.crf.ser,"World Wildlife Fund",ORGANIZATION,16727,6,1
45040013,423292,english.all.3class.distsim.crf.ser,"National Geographic",ORGANIZATION,19862,7,1
45043305,423295,english.all.3class.distsim.crf.ser,"Ford Mustang",ORGANIZATION,58119,1,1
45043307,423295,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,6,2
45043310,423295,english.all.3class.distsim.crf.ser,Mustangs,ORGANIZATION,58122,7,1
45043311,423295,english.all.3class.distsim.crf.ser,"Aviar Motors",ORGANIZATION,86365,7,2
45038019,423291,english.all.3class.distsim.crf.ser,Trump,PERSON,167,1,1
45038020,423291,english.all.3class.distsim.crf.ser,"Supreme Court",ORGANIZATION,2594,1,1
45038021,423291,english.all.3class.distsim.crf.ser,"Neil Gorsuch",PERSON,26146,1,1
45038022,423291,english.all.3class.distsim.crf.ser,"Brett Kavanaugh",PERSON,2886,1,1
45038027,423291,english.all.3class.distsim.crf.ser,Gorsuch,PERSON,26146,2,1
45038028,423291,english.all.3class.distsim.crf.ser,"United States",LOCATION,150,2,1
45038029,423291,english.all.3class.distsim.crf.ser,Davis,PERSON,11897,2,1
45038030,423291,english.all.3class.distsim.crf.ser,Gorsuch,PERSON,26146,2,3
45038033,423291,english.all.3class.distsim.crf.ser,Gorsuch,PERSON,26146,3,2
45038034,423291,english.all.3class.distsim.crf.ser,Congress,ORGANIZATION,387,3,2
45038037,423291,english.all.3class.distsim.crf.ser,"Maurice Davis",PERSON,883241,4,1
45038038,423291,english.all.3class.distsim.crf.ser,"Andre Glover",PERSON,883242,4,1
45038040,423291,english.all.3class.distsim.crf.ser,"Supreme Court",ORGANIZATION,2594,5,1
45038043,423291,english.all.3class.distsim.crf.ser,Gorsuch,PERSON,26146,6,1
45038044,423291,english.all.3class.distsim.crf.ser,Congress,ORGANIZATION,387,6,1
45038046,423291,english.all.3class.distsim.crf.ser,Kavanaugh,PERSON,2886,7,1
45038051,423291,english.all.3class.distsim.crf.ser,"The Court",ORGANIZATION,6491,8,1
45038052,423291,english.all.3class.distsim.crf.ser,Kavanaugh,PERSON,2886,8,1
45038053,423291,english.all.3class.distsim.crf.ser,"The Court",ORGANIZATION,6491,8,2
45038054,423291,english.all.3class.distsim.crf.ser,Congress,ORGANIZATION,387,8,2
45038057,423291,english.all.3class.distsim.crf.ser,Kavanaugh,PERSON,2886,9,1
45038058,423291,english.all.3class.distsim.crf.ser,Gorsuch,PERSON,26146,9,1
45038061,423291,english.all.3class.distsim.crf.ser,Kavanaugh,PERSON,2886,11,1
45038062,423291,english.all.3class.distsim.crf.ser,Gorsuch,PERSON,26146,11,1
45038068,423291,english.all.3class.distsim.crf.ser,Gorsuch,PERSON,26146,12,1
45038069,423291,english.all.3class.distsim.crf.ser,Kavanaugh,PERSON,2886,12,2
45038070,423291,english.all.3class.distsim.crf.ser,Kavanaugh,PERSON,2886,12,3
45038071,423291,english.all.3class.distsim.crf.ser,Apple,ORGANIZATION,3097,12,3
45038072,423291,english.all.3class.distsim.crf.ser,Gorsuch,PERSON,26146,12,4
45038075,423291,english.all.3class.distsim.crf.ser,"Fox News",ORGANIZATION,1860,13,1
45038076,423291,english.all.3class.distsim.crf.ser,"Adam Shaw",PERSON,27998,13,1
45040496,423293,english.all.3class.distsim.crf.ser,Italy,LOCATION,1180,1,1
45040501,423293,english.all.3class.distsim.crf.ser,"International Olympic Committee",ORGANIZATION,42349,2,1
45040502,423293,english.all.3class.distsim.crf.ser,Milan,LOCATION,5433,2,1
45040503,423293,english.all.3class.distsim.crf.ser,"Cortina d'Ampezzo",LOCATION,587972,2,1
45040504,423293,english.all.3class.distsim.crf.ser,Italy,LOCATION,1180,2,1
45040509,423293,english.all.3class.distsim.crf.ser,Italy,LOCATION,1180,3,1
45040510,423293,english.all.3class.distsim.crf.ser,Sweden,LOCATION,588,3,1
45040511,423293,english.all.3class.distsim.crf.ser,Italy,LOCATION,1180,3,2
45040512,423293,english.all.3class.distsim.crf.ser,Turin,LOCATION,22240,3,2
45040517,423293,english.all.3class.distsim.crf.ser,"Cortina d'Ampezzo",PERSON,883258,4,1
45040518,423293,english.all.3class.distsim.crf.ser,Italy,LOCATION,1180,4,1
45040519,423293,english.all.3class.distsim.crf.ser,Sweden,LOCATION,588,4,2
45040520,423293,english.all.3class.distsim.crf.ser,Stockholm,LOCATION,24143,4,2
45040524,423293,english.all.3class.distsim.crf.ser,Italy,LOCATION,1180,5,1
45040525,423293,english.all.3class.distsim.crf.ser,Sweden,LOCATION,588,5,1
45040526,423293,english.all.3class.distsim.crf.ser,IOC,ORGANIZATION,42349,5,1
45040530,423293,english.all.3class.distsim.crf.ser,IOC,ORGANIZATION,42349,6,1
45040531,423293,english.all.3class.distsim.crf.ser,Italy,LOCATION,1180,6,1
45040532,423293,english.all.3class.distsim.crf.ser,Sweden,LOCATION,588,6,1
45040537,423293,english.all.3class.distsim.crf.ser,"Giuseppe Conte",PERSON,38193,7,1
45040538,423293,english.all.3class.distsim.crf.ser,Italy,LOCATION,1180,7,1
45040539,423293,english.all.3class.distsim.crf.ser,Italy,LOCATION,1180,7,1
45040540,423293,english.all.3class.distsim.crf.ser,Milan,LOCATION,5433,7,2
45040542,423293,english.all.3class.distsim.crf.ser,Italy,LOCATION,1180,8,1
45040549,423293,english.all.3class.distsim.crf.ser,Sweden,LOCATION,588,9,1
45040550,423293,english.all.3class.distsim.crf.ser,"Stefan Lofven",PERSON,117328,9,1
45040551,423293,english.all.3class.distsim.crf.ser,IOC,ORGANIZATION,42349,9,1
45040552,423293,english.all.3class.distsim.crf.ser,Sweden,LOCATION,588,9,1
45040553,423293,english.all.3class.distsim.crf.ser,Stockholm,LOCATION,24143,9,2
45040559,423293,english.all.3class.distsim.crf.ser,Stockholm,LOCATION,24143,10,1
45040560,423293,english.all.3class.distsim.crf.ser,"Anna Konig Jerlmyr",PERSON,883261,10,1
45040561,423293,english.all.3class.distsim.crf.ser,ABBA,ORGANIZATION,24100,10,1
45040562,423293,english.all.3class.distsim.crf.ser,Sweden,LOCATION,588,10,1
45040563,423293,english.all.3class.distsim.crf.ser,ABBA,ORGANIZATION,24100,10,1
45040565,423293,english.all.3class.distsim.crf.ser,"Associated Press",ORGANIZATION,320,11,1
45046018,423297,english.all.3class.distsim.crf.ser,"Nev Schulman",PERSON,883357,1,1
45046023,423297,english.all.3class.distsim.crf.ser,Schulman,PERSON,883357,2,1
45046024,423297,english.all.3class.distsim.crf.ser,MTV,ORGANIZATION,14098,2,1
45046025,423297,english.all.3class.distsim.crf.ser,"Fox News",ORGANIZATION,1860,2,3
45046026,423297,english.all.3class.distsim.crf.ser,Schulman,PERSON,883357,2,3
45046028,423297,english.all.3class.distsim.crf.ser,Schulman,PERSON,883357,3,2
45046030,423297,english.all.3class.distsim.crf.ser,Schulman,PERSON,883357,4,1
45046032,423297,english.all.3class.distsim.crf.ser,Schulman,PERSON,883357,6,1
45046036,423297,english.all.3class.distsim.crf.ser,Schulman,PERSON,883357,8,1
45046037,423297,english.all.3class.distsim.crf.ser,MTV,ORGANIZATION,14098,8,1
45046038,423297,english.all.3class.distsim.crf.ser,"Max Joseph",PERSON,883358,8,2
45386267,424545,english.all.3class.distsim.crf.ser,Australia,LOCATION,163,1,1
45386270,424545,english.all.3class.distsim.crf.ser,"Western Australia",LOCATION,42418,2,3
45386271,424545,english.all.3class.distsim.crf.ser,Pilbara,LOCATION,213025,2,3
45386274,424545,english.all.3class.distsim.crf.ser,"Kym Abrams",PERSON,888323,3,1
45386275,424545,english.all.3class.distsim.crf.ser,"University of Western Australia",ORGANIZATION,86407,3,1
45386277,424545,english.all.3class.distsim.crf.ser,Abrams,PERSON,888323,5,1
45386281,424545,english.all.3class.distsim.crf.ser,Australia,LOCATION,42418,6,1
45386282,424545,english.all.3class.distsim.crf.ser,Pilbara,LOCATION,213025,6,1
45386283,424545,english.all.3class.distsim.crf.ser,Pacific,LOCATION,1247,6,2
45041889,423294,english.all.3class.distsim.crf.ser,"United States",LOCATION,150,1,1
45041892,423294,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,2,1
45041893,423294,english.all.3class.distsim.crf.ser,"Customs Enforcement",ORGANIZATION,9595,2,1
45041895,423294,english.all.3class.distsim.crf.ser,Obama,PERSON,319,3,2
45041897,423294,english.all.3class.distsim.crf.ser,Republican,ORGANIZATION,406,4,1
45041903,423294,english.all.3class.distsim.crf.ser,"Washington Examiner",ORGANIZATION,9201,5,1
45041904,423294,english.all.3class.distsim.crf.ser,"Acting Department of Homeland Security",ORGANIZATION,883293,5,1
45041905,423294,english.all.3class.distsim.crf.ser,DHS,ORGANIZATION,3480,5,1
45041906,423294,english.all.3class.distsim.crf.ser,"Kevin McAleenan",PERSON,21100,5,1
45041907,423294,english.all.3class.distsim.crf.ser,"Washington Post",ORGANIZATION,2819,5,1
45041912,423294,english.all.3class.distsim.crf.ser,McAleenan,PERSON,21100,6,1
45041913,423294,english.all.3class.distsim.crf.ser,Trump,PERSON,167,6,1
45041914,423294,english.all.3class.distsim.crf.ser,"U.S. Customs",ORGANIZATION,16886,6,1
45041915,423294,english.all.3class.distsim.crf.ser,CBP,ORGANIZATION,4177,6,1
45041917,423294,english.all.3class.distsim.crf.ser,McAleenan,PERSON,21100,7,1
45041920,423294,english.all.3class.distsim.crf.ser,McAleenan,PERSON,21100,8,1
45041921,423294,english.all.3class.distsim.crf.ser,Trump,PERSON,167,8,2
45041930,423294,english.all.3class.distsim.crf.ser,"Jessica Vaughn",PERSON,883295,9,1
45041931,423294,english.all.3class.distsim.crf.ser,"Center for Immigration Studies",ORGANIZATION,3419,9,1
45041932,423294,english.all.3class.distsim.crf.ser,McAleenan,PERSON,21100,9,1
45041933,423294,english.all.3class.distsim.crf.ser,"Hillary Clinton",PERSON,2669,9,1
45041934,423294,english.all.3class.distsim.crf.ser,McAleenan,PERSON,21100,9,2
45041935,423294,english.all.3class.distsim.crf.ser,"Democratic Party",ORGANIZATION,3436,9,2
45041936,423294,english.all.3class.distsim.crf.ser,FEC,ORGANIZATION,14103,9,3
45041937,423294,english.all.3class.distsim.crf.ser,"Republican Party",ORGANIZATION,1862,9,3
45041940,423294,english.all.3class.distsim.crf.ser,McAleenan,PERSON,21100,10,4
45041946,423294,english.all.3class.distsim.crf.ser,McAleenan,PERSON,21100,11,1
45041947,423294,english.all.3class.distsim.crf.ser,CBP,ORGANIZATION,4177,11,1
45041953,423294,english.all.3class.distsim.crf.ser,McAleenan,PERSON,21100,12,1
45041954,423294,english.all.3class.distsim.crf.ser,McAleenan,PERSON,21100,12,2
45041955,423294,english.all.3class.distsim.crf.ser,CBP,ORGANIZATION,4177,12,2
45041956,423294,english.all.3class.distsim.crf.ser,McAleenan,PERSON,21100,12,3
45041957,423294,english.all.3class.distsim.crf.ser,"United States",LOCATION,150,12,3
45041960,423294,english.all.3class.distsim.crf.ser,"Kevin McAleenan",PERSON,21100,13,2
45041961,423294,english.all.3class.distsim.crf.ser,Trump,PERSON,167,13,2
45041963,423294,english.all.3class.distsim.crf.ser,DHS,ORGANIZATION,3480,15,3
45047460,423298,english.all.3class.distsim.crf.ser,Florida,LOCATION,897,1,1
45047466,423298,english.all.3class.distsim.crf.ser,"Anna Eskamani",PERSON,690462,2,1
45047467,423298,english.all.3class.distsim.crf.ser,"Courtney Irby",PERSON,871690,2,1
45047468,423298,english.all.3class.distsim.crf.ser,Irby,PERSON,871690,2,2
45047469,423298,english.all.3class.distsim.crf.ser,"Lakeland Police Department",ORGANIZATION,595911,2,2
45047470,423298,english.all.3class.distsim.crf.ser,"Joseph Irby",PERSON,871692,2,2
45047476,423298,english.all.3class.distsim.crf.ser,Irby,PERSON,871692,3,1
45047477,423298,english.all.3class.distsim.crf.ser,"Lakeland Police Department",ORGANIZATION,595911,3,1
45047478,423298,english.all.3class.distsim.crf.ser,Eskamani,PERSON,690462,3,1
45047479,423298,english.all.3class.distsim.crf.ser,"Polk County",LOCATION,74304,3,1
45047480,423298,english.all.3class.distsim.crf.ser,"Brian Haas",PERSON,376385,3,1
45047482,423298,english.all.3class.distsim.crf.ser,Irby,PERSON,871692,5,1
45047484,423298,english.all.3class.distsim.crf.ser,Irby,PERSON,871692,6,1
45047486,423298,english.all.3class.distsim.crf.ser,Fox,PERSON,2040,7,2
45047488,423298,english.all.3class.distsim.crf.ser,Irby,PERSON,871692,8,1
45047491,423298,english.all.3class.distsim.crf.ser,Irby,PERSON,871692,9,1
45047492,423298,english.all.3class.distsim.crf.ser,"Polk County Jail",LOCATION,125316,9,1
45047494,423298,english.all.3class.distsim.crf.ser,Irby,PERSON,871692,10,2
45047497,423298,english.all.3class.distsim.crf.ser,Irby,PERSON,871692,11,1
45047498,423298,english.all.3class.distsim.crf.ser,Eskamani,PERSON,690462,11,1
45047502,423298,english.all.3class.distsim.crf.ser,"Courtney Irby",PERSON,871690,12,1
45047503,423298,english.all.3class.distsim.crf.ser,"Andrew Warren",PERSON,145816,12,1
45047504,423298,english.all.3class.distsim.crf.ser,"Hillsborough County",LOCATION,57851,12,1
45047508,423298,english.all.3class.distsim.crf.ser,Lakeland,LOCATION,22363,13,1
45047509,423298,english.all.3class.distsim.crf.ser,"Ruben Garcia",PERSON,21101,13,1
45047510,423298,english.all.3class.distsim.crf.ser,WFLA,ORGANIZATION,22372,13,1
45047513,423298,english.all.3class.distsim.crf.ser,"Fox News",ORGANIZATION,1860,15,1
45047514,423298,english.all.3class.distsim.crf.ser,"Paulina Dedaj",PERSON,10391,15,1
44977525,423133,english.all.3class.distsim.crf.ser,"George Lopez",PERSON,882434,1,1
44977526,423133,english.all.3class.distsim.crf.ser,"Donald Trump",PERSON,386,1,1
44977527,423133,english.all.3class.distsim.crf.ser,Barron,PERSON,47727,1,1
44977532,423133,english.all.3class.distsim.crf.ser,Lopez,PERSON,882434,2,1
44977533,423133,english.all.3class.distsim.crf.ser,Trump,PERSON,386,2,1
44977534,423133,english.all.3class.distsim.crf.ser,Trump,ORGANIZATION,392,2,1
